site_uuid,site_name,id,ticket_number,entry_time,exit_time,transaction_time,duration_mins,payment_method,card_scheme,full_price,discount_code,product_id,discounted_price,vat_pct,tax_amount,charged,psp,acquirer,psp_reference
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002769,TKT-SLS-002769,2025-03-28T12:45:27Z,2025-03-28T13:24:27Z,2025-03-28T13:22:27Z,39,APP,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-7852EBA5B3CB6875
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002770,TKT-SLS-002770,2025-03-28T11:38:39Z,2025-03-28T12:40:39Z,2025-03-28T12:35:39Z,62,DEBIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-5803AFB311E8E5AC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002771,TKT-SLS-002771,2025-03-28T10:50:25Z,2025-03-28T15:29:25Z,2025-03-28T15:25:25Z,279,CONTACTLESS,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-7F0019A6A52F9404
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002772,TKT-SLS-002772,2025-03-28T11:54:32Z,2025-03-28T13:58:32Z,2025-03-28T13:55:32Z,124,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-F81984FE349AAE2E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002773,TKT-SLS-002773,2025-03-28T09:34:01Z,2025-03-28T13:59:01Z,2025-03-28T13:57:01Z,265,CONTACTLESS,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-DDD51A04FA90FC46
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002774,TKT-SLS-002774,2025-03-29T10:04:46Z,2025-03-29T11:04:46Z,2025-03-29T11:00:46Z,60,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-56F11629AC7B751B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002775,TKT-SLS-002775,2025-03-29T16:17:18Z,2025-03-29T19:10:18Z,2025-03-29T19:09:18Z,173,CREDIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-0EB18D826B49D372
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002776,TKT-SLS-002776,2025-03-29T15:04:17Z,2025-03-29T15:44:17Z,2025-03-29T15:40:17Z,40,DEBIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-59FBA527FEC623FA
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002777,TKT-SLS-002777,2025-03-29T14:04:12Z,2025-03-29T14:31:12Z,2025-03-29T14:29:12Z,27,CONTACTLESS,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-0C176887A7C45BDF
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002778,TKT-SLS-002778,2025-03-29T14:30:58Z,2025-03-29T14:45:58Z,2025-03-29T14:43:58Z,-5,APP,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-33D5827250948DC8
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002779,TKT-SLS-002779,2025-03-29T13:15:21Z,2025-03-29T16:58:21Z,2025-03-29T16:57:21Z,223,CREDIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-D6F66FBD6B69CD65
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002780,TKT-SLS-002780,2025-03-29T11:29:09Z,2025-03-29T13:13:09Z,2025-03-29T13:09:09Z,104,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-F404ABF00EC92C13
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002781,TKT-SLS-002781,2025-03-29T13:46:17Z,2025-03-29T19:21:17Z,2025-03-29T19:16:17Z,335,CONTACTLESS,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-01B743B88C093770
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002782,TKT-SLS-002782,2025-03-29T15:48:33Z,2025-03-29T17:43:33Z,2025-03-29T17:41:33Z,115,CASH,N/A,£3.50,,,£3.50,20,£0.58,£3.50,N/A,N/A,N/A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002783,TKT-SLS-002783,2025-03-29T19:57:28Z,2025-03-29T21:25:28Z,2025-03-29T21:23:28Z,88,DEBIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-28FE3FCF1933BD0B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002784,TKT-SLS-002784,2025-03-29T12:18:19Z,2025-03-29T16:30:19Z,2025-03-29T16:29:19Z,252,CONTACTLESS,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-70F2E356D78E8C5C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002785,TKT-SLS-002785,2025-03-29T19:48:31Z,2025-03-29T22:03:31Z,2025-03-29T22:02:31Z,135,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-C210C73DF3479119
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002786,TKT-SLS-002786,2025-03-29T11:35:01Z,2025-03-29T12:54:01Z,2025-03-29T12:52:01Z,79,CONTACTLESS,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-7CE3D80C1FDA4315
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002787,TKT-SLS-002787,2025-03-29T14:23:20Z,2025-03-29T16:21:20Z,2025-03-29T16:18:20Z,118,CREDIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-3E9219D9D3185E91
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002788,TKT-SLS-002788,2025-03-29T16:08:48Z,2025-03-29T17:19:48Z,2025-03-29T17:15:48Z,71,CONTACTLESS,AMEX,£3.50,,,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-74B3B3B4558DA73C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002789,TKT-SLS-002789,2025-03-29T10:26:34Z,2025-03-29T16:10:34Z,2025-03-29T16:06:34Z,344,DEBIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-1660F65916C5A601
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002790,TKT-SLS-002790,2025-03-29T10:15:47Z,2025-03-29T14:19:47Z,2025-03-29T14:17:47Z,244,APP,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-2D13DDFAEC60E332
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002791,TKT-SLS-002791,2025-03-29T15:28:31Z,2025-03-29T16:28:31Z,2025-03-29T16:23:31Z,60,DEBIT_CARD,MASTERCARD,£2.00,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-63846A641B6F2AED
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002792,TKT-SLS-002792,2025-03-29T12:01:10Z,,2025-03-29T12:34:10Z,,DEBIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-FA98224DF9447CF6
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002793,TKT-SLS-002793,2025-03-29T12:16:57Z,2025-03-29T14:43:57Z,2025-03-29T14:39:57Z,147,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-19F3F5C3EA9ECFAB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002794,TKT-SLS-002794,2025-03-29T14:33:40Z,2025-03-29T16:06:40Z,2025-03-29T16:03:40Z,93,DEBIT_CARD,MASTERCARD,£3.50,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-6C77D7777AD31FC1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002795,TKT-SLS-002795,2025-03-29T12:59:33Z,2025-03-29T15:03:33Z,2025-03-29T14:58:33Z,124,CONTACTLESS,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-5DB2A3F2054B9416
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002796,TKT-SLS-002796,2025-03-29T16:32:52Z,2025-03-29T17:24:52Z,2025-03-29T17:23:52Z,52,DEBIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-D86AE2D87D032995
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002797,TKT-SLS-002797,2025-03-29T17:00:25Z,2025-03-29T19:47:25Z,2025-03-29T19:43:25Z,167,DEBIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-BF6DA1DB84DFA05A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002798,TKT-SLS-002798,2025-03-29T13:33:58Z,2025-03-29T14:26:58Z,2025-03-29T14:22:58Z,53,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-9015FAA67335EC39
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002799,TKT-SLS-002799,2025-03-29T18:14:20Z,2025-03-29T18:31:20Z,2025-03-29T18:27:20Z,17,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-36747A22FBCD9C83
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002800,TKT-SLS-002800,2025-03-29T16:28:23Z,2025-03-29T18:30:23Z,2025-03-29T18:29:23Z,122,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-A599225EF74915B3
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002801,TKT-SLS-002801,2025-03-29T14:53:48Z,2025-03-29T18:39:48Z,2025-03-29T18:35:48Z,226,CREDIT_CARD,MASTERCARD,£5.00,VALID-CODE,PROD-VC-004,£1.50,20,£0.25,£1.50,SIX,Worldpay,SIX-DE88EA881778A58D
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002802,TKT-SLS-002802,2025-03-29T16:18:04Z,2025-03-29T18:15:04Z,2025-03-29T18:13:04Z,117,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-6A7D1CAD1046C3CD
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002803,TKT-SLS-002803,2025-03-29T14:15:35Z,2025-03-29T19:13:35Z,2025-03-29T19:09:35Z,298,APP,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-847C1484D7312E7A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002804,TKT-SLS-002804,2025-03-29T09:09:00Z,2025-03-29T14:42:00Z,2025-03-29T14:39:00Z,333,CREDIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-D888D70044CB2DE4
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002805,TKT-SLS-002805,2025-03-29T16:07:15Z,2025-03-29T17:18:15Z,2025-03-29T17:15:15Z,71,DEBIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-E3CE39B1601C16EF
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002806,TKT-SLS-002806,2025-03-29T17:25:51Z,2025-03-29T19:50:51Z,2025-03-29T19:49:51Z,145,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-49320971FD43DB69
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002807,TKT-SLS-002807,2025-03-29T16:53:57Z,2025-03-29T19:02:57Z,2025-03-29T18:58:57Z,129,DEBIT_CARD,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-1DEE1DDCE2C8B0DC
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002808,TKT-SLS-002808,2025-03-29T10:59:35Z,,2025-03-29T11:15:35Z,,DEBIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-BE51B5C7FDCF3E8F
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002809,TKT-SLS-002809,2025-03-29T15:43:24Z,2025-03-29T18:28:24Z,2025-03-29T18:23:24Z,165,CONTACTLESS,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-BD9FA0D6C3FE873A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002810,TKT-SLS-002810,2025-03-29T09:57:52Z,2025-03-29T10:55:52Z,2025-03-29T10:52:52Z,58,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-A4B749A8673C7695
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002811,TKT-SLS-002811,2025-03-29T15:39:14Z,2025-03-29T17:32:14Z,2025-03-29T17:29:14Z,113,DEBIT_CARD,AMEX,£3.50,,,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-BF74DEA1F16F6388
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002812,TKT-SLS-002812,2025-03-29T14:07:25Z,2025-03-29T17:03:25Z,2025-03-29T16:59:25Z,176,CREDIT_CARD,MAESTRO,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-A0A709EE21FD7971
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002813,TKT-SLS-002813,2025-03-29T17:43:38Z,2025-03-29T19:23:38Z,2025-03-29T19:22:38Z,100,APP,MAESTRO,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-D2F0A33A90FAFC3B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002814,TKT-SLS-002814,2025-03-29T18:23:42Z,2025-03-29T23:03:42Z,2025-03-29T23:01:42Z,280,CREDIT_CARD,VISA,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-F5A1C4370E7EF284
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002815,TKT-SLS-002815,2025-03-29T19:38:24Z,2025-03-29T23:46:24Z,2025-03-29T23:45:24Z,248,CREDIT_CARD,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-55670FDDD2EB978C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002816,TKT-SLS-002816,2025-03-29T12:57:59Z,2025-03-29T15:06:59Z,2025-03-29T15:01:59Z,129,CREDIT_CARD,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-93D28C1E30F17BF1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002817,TKT-SLS-002817,2025-03-29T09:02:07Z,2025-03-29T09:25:07Z,2025-03-29T09:22:07Z,23,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-8E3DFDF325EAD149
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002818,TKT-SLS-002818,2025-03-29T10:21:01Z,2025-03-29T11:58:01Z,2025-03-29T11:55:01Z,97,CONTACTLESS,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-C0A86DC277F80E72
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002819,TKT-SLS-002819,2025-03-29T12:24:29Z,2025-03-29T13:23:29Z,2025-03-29T13:22:29Z,59,CREDIT_CARD,MAESTRO,£2.00,VALID-CODE,PROD-VC-004,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-DF0D4E367154B767
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002820,TKT-SLS-002820,2025-03-29T17:10:28Z,2025-03-29T17:52:28Z,2025-03-29T17:50:28Z,42,DEBIT_CARD,VISA,£2.00,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-31C0B960503BEB57
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002821,TKT-SLS-002821,2025-03-29T17:58:25Z,2025-03-29T21:49:25Z,2025-03-29T21:47:25Z,231,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-62F93E43238107C4
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002822,TKT-SLS-002822,2025-03-29T19:05:12Z,,2025-03-29T21:02:12Z,,CONTACTLESS,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-243A5AD3D9907B1A
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002823,TKT-SLS-002823,2025-03-29T15:51:10Z,2025-03-29T17:25:10Z,2025-03-29T17:23:10Z,94,CREDIT_CARD,MASTERCARD,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-E3130BECAFCC10A2
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002824,TKT-SLS-002824,2025-03-29T11:37:12Z,2025-03-29T12:31:12Z,2025-03-29T12:28:12Z,54,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-4D9ADBAC54658236
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002825,TKT-SLS-002825,2025-03-29T15:33:43Z,2025-03-29T16:48:43Z,2025-03-29T16:43:43Z,75,DEBIT_CARD,VISA,£3.50,,,£3.50,20,£0.58,£3.50,SIX,Worldpay,SIX-359CCB04CDC218E3
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002826,TKT-SLS-002826,2025-03-29T10:43:51Z,2025-03-29T13:25:51Z,2025-03-29T13:20:51Z,162,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-5DF35D74E7BA7F3C
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002827,TKT-SLS-002827,2025-03-29T14:19:20Z,2025-03-29T19:05:20Z,2025-03-29T19:02:20Z,286,CONTACTLESS,MASTERCARD,£7.00,,,£7.00,20,£1.17,£7.00,SIX,Worldpay,SIX-41A4547108D38AC4
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002828,TKT-SLS-002828,2025-03-29T16:05:59Z,2025-03-29T17:09:59Z,2025-03-29T17:06:59Z,64,CREDIT_CARD,AMEX,£3.50,,,£3.50,20,£0.58,£3.50,SIX,AMEX,SIX-207BBAA257CBC38E
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002829,TKT-SLS-002829,2025-03-29T15:59:25Z,2025-03-29T18:27:25Z,2025-03-29T18:26:25Z,148,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-B784B4D0DD4E1094
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002830,TKT-SLS-002830,2025-03-29T19:23:06Z,,2025-03-29T20:22:06Z,,CREDIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-05CB60FCF77BDF7B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002831,TKT-SLS-002831,2025-03-29T17:30:28Z,2025-03-29T21:09:28Z,2025-03-29T21:07:28Z,219,DEBIT_CARD,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-D06BAEDF6E107612
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002832,TKT-SLS-002832,2025-03-29T10:27:33Z,2025-03-29T14:11:33Z,2025-03-29T14:10:33Z,224,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-317FAF3FB5C25DB1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002833,TKT-SLS-002833,2025-03-29T11:06:41Z,2025-03-29T14:17:41Z,2025-03-29T14:13:41Z,191,CONTACTLESS,MAESTRO,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-06E0CE714B98DC2D
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002834,TKT-SLS-002834,2025-03-29T10:11:32Z,2025-03-29T12:16:32Z,2025-03-29T12:11:32Z,125,APP,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-660A04EDBE4F2B99
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002835,TKT-SLS-002835,2025-03-29T15:10:52Z,2025-03-29T16:09:52Z,2025-03-29T16:05:52Z,59,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-64B52F174724BBEB
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002836,TKT-SLS-002836,2025-03-29T11:19:43Z,2025-03-29T11:41:43Z,2025-03-29T11:39:43Z,22,CONTACTLESS,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-F687E1E0E0835006
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002837,TKT-SLS-002837,2025-03-29T17:20:50Z,2025-03-29T17:38:50Z,2025-03-29T17:37:50Z,18,DEBIT_CARD,VISA,£2.00,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-EF909412149385D6
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002838,TKT-SLS-002838,2025-03-29T13:04:58Z,2025-03-29T13:25:58Z,2025-03-29T13:20:58Z,21,DEBIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-720F98E465149B36
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002839,TKT-SLS-002839,2025-03-29T11:29:24Z,2025-03-29T13:35:24Z,2025-03-29T13:30:24Z,126,CONTACTLESS,MASTERCARD,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-A6CFC785E385AEC9
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002840,TKT-SLS-002840,2025-03-29T14:51:05Z,2025-03-29T15:28:05Z,2025-03-29T15:25:05Z,37,CREDIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-99C03877ADD0A35B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002841,TKT-SLS-002841,2025-03-29T16:05:39Z,2025-03-29T16:58:39Z,2025-03-29T16:55:39Z,53,DEBIT_CARD,AMEX,£2.00,,,£2.00,20,£0.33,£2.00,SIX,AMEX,SIX-66B153BAADDAD502
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002842,TKT-SLS-002842,2025-03-29T17:26:58Z,2025-03-29T19:55:58Z,2025-03-29T19:54:58Z,149,DEBIT_CARD,MAESTRO,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-DB1C05DB6C00A4E1
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002843,TKT-SLS-002843,2025-03-29T17:18:31Z,2025-03-29T19:34:31Z,2025-03-29T19:32:31Z,136,CONTACTLESS,AMEX,£5.00,,,£5.00,20,£0.83,£5.00,SIX,AMEX,SIX-1CCF979D58655A93
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002844,TKT-SLS-002844,2025-03-29T10:09:28Z,2025-03-29T10:46:28Z,2025-03-29T10:45:28Z,37,CONTACTLESS,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-7084A4A4C57C6F94
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002845,TKT-SLS-002845,2025-03-29T10:08:17Z,2025-03-29T11:37:17Z,2025-03-29T11:33:17Z,89,DEBIT_CARD,MASTERCARD,£3.50,SEASON-Q1,PROD-SQ-002,£0.00,20,£0.00,£0.00,SIX,Worldpay,SIX-5F076EF3E3AE34C5
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002846,TKT-SLS-002846,2025-03-29T18:44:25Z,2025-03-29T19:25:25Z,2025-03-29T19:21:25Z,41,CREDIT_CARD,MASTERCARD,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-F12563866117D3B6
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002847,TKT-SLS-002847,2025-03-29T13:24:54Z,2025-03-29T13:48:54Z,2025-03-29T13:43:54Z,24,DEBIT_CARD,VISA,£2.00,,,£2.00,20,£0.33,£2.00,SIX,Worldpay,SIX-B7557A93418647C0
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002848,TKT-SLS-002848,2025-03-29T15:10:39Z,2025-03-29T17:48:39Z,2025-03-29T17:47:39Z,158,CONTACTLESS,VISA,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-D1F899B234F29E15
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002849,TKT-SLS-002849,2025-03-29T17:04:21Z,2025-03-29T19:12:21Z,2025-03-29T19:11:21Z,128,DEBIT_CARD,MAESTRO,£5.00,,,£5.00,20,£0.83,£5.00,SIX,Worldpay,SIX-681144BE363ADF1B
3a1b2c3d-4e5f-6789-abcd-ef0123456701,Seafront Long Stay,EE-002850,TKT-SLS-002850,2025-03-29T10:43:49Z,2025-03-29T13:07:49Z,2025-03-29T13:02:49Z,144,CREDIT_CARD,VISA,£5.00,PROMO-20,PROD-PR-003,£4.00,20,£0.67,£4.00,SIX,Worldpay,SIX-56B5B10822EC4DED
